총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.4,(주)에쎈테크,2020. 02,1점,"""최악임. 이곳에는 미래도 희망도 없음.""",쉴때 쉰다. 퇴근이 비교적 빠르다. 명절은 무조건 5일씩 쉰다.,경영진의 능력 부재. 이를 밑 사원들이 책임져야하는 상태(연봉동결등) 미래를 위한 아이템이 SB1 하나뿐이며 이마저도 성공의 여부가 불확실,본인들 직책수당으로 주머니 채울동안 밑 직원들은 사직서 쓰고 있습니다.
2.4,(주)에쎈테크,2019. 10,2점,"""상장회사이지만 ...근무환경, 직원복지 너무 열악한 회사.""","생산설비 고장나도 큰 부담없음.
밥값 저렴. 저렴한 만큼 그 값을 함.
결재체계가 단순함.","1. 작업장 환경_소음심함. 겨울에 춥고 여름에 더움. 계속 서서일하는 공정이 많음.
2. 직원 근무복, 안전화 아주 저렴한 것으로 사줌.
3. 생산설비 노후_작동되는게 신기.",원가절감을 직원들 대상으로 하지않기를 바랍니다.
2.4,(주)에쎈테크,2019. 08,5점,"""군산소재 밸브제조업체, 코스닥 상장기업, 중견기업""","정말로 각종 복지혜택이 생각보다 많고, 선택적 복지, E복지 등등 다양한 분야에서 활용할 수 있는 복지가 많이 있습니다",인천본사였지만 군산으로 본사이전해서 수도권 거주 직원은 지방근무를 해야하는 단점이 있으며 시내에서 멀리 떨어져있지만 통근버스가 잘되어 있습니다.,항상 회사발전에 힘써주셔서 감사합니다 에쎈테크 화이팅!
2.4,(주)에쎈테크,2019. 02,2점,"""잡무가 많으며 지속적으로 변화를 주려고 하나 사람들이 따라가지 못함""",퇴근 시간은 그나마 빠른편 월급은 밀리지 않고 이것저것 자잘하게 오는 혜택이 좀 잇음,전문화 되어 있지 않은 업무 분장과 아마추어 같은 일처리 방식 일할줄 아는 사람에게만 일이 몰림,능력있는 직원충원이 필요하며 실무진의 의견을 경청 할수 있으면 좋겠음
2.4,(주)에쎈테크,2018. 08,3점,"""개발자의 역량은 충분히 업시킬수 있는 연구부서의 연구장을 필두로 열심히 하면 성과가 있음""","군산을 근거지로 군산회사임, 회장 사장 임원진 다들 군산사람으로 임원진도 군산 모든지 군산이 으로 시작되는 회사 군산사람이라면 사족을 못씀","지들 이익만 챙기는 기어, 부서별 잘잘못 따지면서 책임 회피하는 기업, 특히 군산사람들이 주를 이루며 가족기업으로 가족들이 회사 망치고 있음",가족회사라는 이미지 탈피하고 가족의 실수를 덮지 않기를 열심히하는 사람만 죽어나고 놀고 먹는 인원이 많으니 잘 판단하길
2.4,(주)에쎈테크,2018. 06,1점,"""계열사라 복지는 좋은편이다
회의가 심하게 많음
시설은 아주 지저분함 그만두는 사람이 많아서 업무량이 많아짐""","장점은 복지
(명절수당, 창립기념일선물 등)
다른 장점은 없다","자기 밖에 모른다
책임 회피는 기본
계열사라 망하진 않지만
미래를 보고 가진 말라",설문만 하지말고 좀 직원들의 말도 들어줘라
2.4,(주)에쎈테크,2018. 03,1점,"""거지같은 회사.. 연봉도 작고 기술도 없는 몰락중인 회사""","아침,점심,저녁 다준다.
퇴근시간이 빠르다.
나름그룹에서 관리한다.
내가 맘 내키는대로 작업 할 수 있다.
관리를 안한다.
ㅅㅏㅁ성 출신 임원 1명 데리고와서 그거로 조금 바꾸려 한다.","군산 공장이전하며, 연구하는 인력이 없다.
최저임금보다 조금 높게준다. 그나마 군산에서는 이정도면 그래도 살기엔 괜찮다.
작업 지시서도 없고, 도면도 이상하고 하니, 물건 다르게 만들어도 그냥 앞에서 나오ㄴ 물건 쓰는데 문제 없으면 안걸린다.","설비수리하는 사람들만 고생시키지 마시고, 연구개발(인천에서 가끔와서 주머니 뒷짐 지는 놈들)하고, 품질,생산 애네들 중 1명은 생산 돌아가면 좀 나왔으면 한다.
사실 머 회사 일이 작년보다 반 밖에 없고, 계획생산인가 먼가 하니 일도 천천히해서 편하긴 하다."
2.4,(주)에쎈테크,2018. 02,3점,"""신입사원이 입사하여 많은 경험을 접할 수 있는 직장""",연구개발 인력의 설계 능력 우수 / 자기 계발 시간 충족 / 자유로운 연차 사용 / 수평적 조직 구조,"안산/군산 공장 업무 프로세스 부재
사내 직급체계 (수평구조)에서 오는 불안정성",사내 부장급 이상 경력자에 대한 평가 및 구조 조정이 절실하게 필요함
2.4,(주)에쎈테크,2018. 02,1점,"""밸브만드는회사인데 기술자가없이 카피수준회사,연구소가 바보이며설계할수있는 인원은없어보임""","복지는 그룹이라 그룹회장님이 챙겨주는 복지가있는 회사임, 이거말고 진짜 모두가 단점이라고보여짐","임원들이 많아 회사의방향이 없음 , 현장직이 사무실인원말을 묵살함 직원들이 쌍욕해서 기분이나쁠수있음, 사무실이나 아무데서나담배핌
기본이 없는애들이 많고 개념이없음, 회사가더러움 군산으로이동했는데도 더러움 , 깨끗한곳을 더럽게만드는 이회사의능력","업무분장을 똑바로해야함, 인사이동은 최소화해야함, 임원은 줄여야하고 사무직도 실제 업무 안하는사람은 좀 정리필요"
2.4,(주)에쎈테크,2017. 06,1점,"""보수적이고 이일저일다하고 싶은분이겐 추천 그만큼 시키는 잡일이많음""","복지가 괜찬음 자기계발비용지원이나 자기관리비용등 선택적으로 지원받을수잇음
연봉직은 빨간날쉼","장점빼면 다 단점
내 일과 관련없는 잡일이 너무많아 내 일도 못하고 하루가 지나가서 어쩔수없이 야근을함
부서간의 노동차이가 심함 부서마다 항상 여유있는곳과 바쁜곳이 있음(인사이동이 많은것과 인원분배가 비효율적임)
직원들의 의견은 묵살하고 임원들의 말도 안되는 방식 때문에 회사가 발전할래야 할수가없음(임원 비율이 비효율적이게 많음)","이런 제조업 회사에 임원이 많아서 갈길을 제대로 못잡는것같음
생산제조업인데 생산제조인원이 부족한대 사무직을 감축하려하지않음"
2.4,(주)에쎈테크,2016. 08,2점,"""복지 제도는 양호하나, 무의미한 회의와 교육, 개인의견 반영이 안됨""","복지 제도로 인한 혜택, 초청교육의 활성화, 조직적인 문화","비효율적인 회의 및 교육, 잦은 인사이동으로 인한 업무체계가 부실",임원의 뜻이 아닌 직원들의 의견에 귀를 열어주길
2.4,(주)에쎈테크,2016. 05,2점,"""임원에 의해 이끌려 다니는 회사
뱃사공이 많아 끌려 다닐수 밖에 없음""","빨간날은 잘보장해주는 회사.
국내 1위기업의 자부심은 있으며 수출로 성장가능성은 있어보임","임원에 의해 너무 좌지우지가 심함
낮음 급여채계이며, 국내시장 1위라지만 밸브라는 한정된 재료에 황동이라는 소재가 미래가 없어보임",너무 잦은 회의가 많아 산으로 가는 회의도 많음
