총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.7,(주)이글루코퍼레이션,2022. 06,1점,"""개발자 귀한줄 모름
인사발령이 잦음
낮은 연봉 인상률로 인한 높은 퇴사율""","자유로운 연차 사용(사유는 작성해야함)
저녁 식대 지원","워라밸은 다 옛말
발전 가능성 없음
상여금 성과금 없음
야근하는 사람=일 잘하는 사람으로 봄
동료평가-익명x",퇴사율이 높은 이유를 개선하려하지 않고 그저 새로운 인력 채워서 어떻게든 돌아가게 하려함
2.7,(주)이글루코퍼레이션,2022. 06,3점,"""신입이 배우기에는 괜찮은 곳 하지만 영원한 을병정을 못 벗어남""",부바부 팀바팀에 따라 난이도가 다름 물론! 본사쪽이 제대로된 복지혜택을 누릴 수 있음,파견한테는 신경 안씀 죽는소리해야 찔끔거림 벌어다 주는 만큼 대우 못 받음,"제도만 만들어놓지말고 실질적으로 누릴 수 있게 해주셈 참, 그리고 이렇게 전표처리하기 힘든곳 첨봄"
2.7,(주)이글루코퍼레이션,2022. 06,1점,"""전형적인 중소기업. 대기업과 비교불가. 에브리띵…. 걍 대기업이
답""","30자나 써야한다니요 시스템 바뀌어야 할듯 싶습니다
월급 제때나옴 끝",고인물 천국 꼰대 천국 능력없어서 이직못하는 사람들이 괜한 텃세부림,신입능력 탓 하지 마시고 고인물들 짜르세요. 연봉인상점 하시고요
2.7,(주)이글루코퍼레이션,2022. 06,5점,"""관제가 주인 회사에서 운영파트로 있지만 재미있게 일하고있고 많이 배우고있습니다.

첫직장으로 추천드립니다""","연차자체는 비교적 사용하고싶을때 바로바로 사용가능합니다

업무유연함으로 여유있고 하지만 업무할때는 다른사람처럼 화끈하게 일하는걸 추천드립니다","음.. 딱히 단점이라고하기엔 없습니다
구지 있다면 새로 들어온 사람들 면접이 더 빡세야할것같습니다.

너무 기초지식이 없는거같아요
신입 경력 할거없이 너무 갑갑합니다","각 지역에있는 섹터좀 챙겨주고 맛있는거 많이사주세요!
소속감이 많이 떨어집니다 ㅠㅠ.."
2.7,(주)이글루코퍼레이션,2022. 06,3점,"""정보보안 업계에서 최상위 기업군에 속함""",워라벨을 지킬수 있고 팀간의 분위기가 좋은편에 속함. 또한 회사의 위치가 문정역에서 가까움.,연봉이 상대적으로 경쟁업체에 비해 적음. 또한 경영진의 마인드가 80년대 90년대 마인드인 경우가 많아 젊은 직원들을 이해하기가 부족함,직원들이 개선사항을 건의할 경우 적극적으 해결하려고 하는 의지를 보일 필요가 있음
2.7,(주)이글루코퍼레이션,2022. 05,1점,"""정보보안쪽에서 꾸준하게 포지셔닝하고 있는 회사""",사회 초년생이 입사하여 경험을 쌓기 좋음 정보 보안의 선두 업체,사내 정치가 너무 심하며 사업부의 권한이 너무 커서 개발 및 기술이 사업부에 휘둘리는 경향이 있음 사내 진급 및 연봉에 사내 정치가 많이 좌우함,기업의 규모가 커지면서 사내 정치가 너무 심화됨 사내 정치 보다 기업의 가치 생산에 주력했으면
2.7,(주)이글루코퍼레이션,2022. 05,2점,"""보안사관학교. 적게벌고 편하게 일하고 싶다면 추천하는 회사입니다.""","1. 워라벨 가능
2. 연차 제한 없음
3. 보안 경험을 어느정도는 할 수 있음","1. 작은 연봉
2. 작은 연봉 인상율
3. 젊꼰, 늙꼰 포진
4. 복지 없는 수준
5. 무능력자가 많음",직원들을 좀 챙겨줬으면 좋겠습니다. 그리고 복지좀 늘려주세요. 어떻게 복지가 갈수록 줄어드나요?
2.7,(주)이글루코퍼레이션,2022. 05,3점,"""다양한 정보보안 업무를 경험해 볼 수 있으며, 진입 장벽이 낮아 정보보안 직무에 입문하고 싶은 사람에게 추천""","정보보안 관련 다양한 사업을 수행하여 많은 경험을 쌓을 수 있으며, 늘 부족한 인력으로 인해 진입 장벽이 낮아 입사하기 수월한 편. 크게 잘못을 하지 않는다면 가늘고 길게 갈 수 있는 직장","회사에 대한 투자는 늘어가지만 직원들에 대한 투자는 지속적으로 감소하는 것처럼 느껴지며, 또한 직원 관리가 거의 방치 수준으로 능력 있는 직원들이 지속적으로 이탈하는 원인이 되고 있음, 미래 기술을 선도해 나간다는 IT 기업에서 아직도 전표에 풀칠하며 비용을 청구 해야 함. 야근, 주말 출근 해야 열심히 일을 한다고 생각하는 꼰대 관리자들이 대부분.","신사업, 신기술에 적극적으로 투자하는 것 만큼 직원들의 급여, 복지에도 적극적으로 투자해 주셨으면 좋겠네요"
2.7,(주)이글루코퍼레이션,2022. 05,1점,"""함께 지낸 세월로 판단하는 의리있는 경영진과 실무진
책임 떠넘기는 조직 간 암투. 혼란스러운 업무분장
업무수행에 있어서 제재가 없음""","연차, 출퇴근시간 자율적인 것이 장점. 서울시 문정에 위치하다보니 잠실과 수서가 가까움","속이 시커먼 팀장과 그 옆의 측근들
잦은 출장. 면접떄와는 말이 다름.","의리만으로 기업이 움직이지않습니다.
성과로 평가해야하고 관리자로서 잘 하고있는지 실무진의 의견도 들어주시고
실무진 내부 에서도 평가해야합니다.
학벌이 다가 아닙니다."
2.7,(주)이글루코퍼레이션,2022. 05,2점,"""연봉은 유사 규모 업계 기준 최저.
일할 사람은 얼마든지 있다는 태도""","직원들 연령대가 어린편이라 비교적 자유로운 분위기
경력쌓기에 좋은회사인것 같음.","연봉이 낮다못해 최저.
회사가 흑자라는데 직원들에게 쓰는게 없음","직원들좀 챙겨주세요.
상여같은건 언제 생기나요. ㅜㅜ"
