총점,회사,날짜,별점,요약,장점,단점,경영진에게
날 괴롭힌 삭제된 댓글,에스에프씨(주),충남,,,,,
1.5,에스마크(주),2022. 08,1점,"""제조업이에서 IT 계열로 움직이려고 하니 엉망진창이었습니다.""",팀에 따라 다르긴 하지만 연차를 눈치안보고 쓸 수 있고 칼퇴근이 가능했습니다. 직원들이 친절하였으나 제조업과 IT 두개로 나뉘어져 있어 업무 세분화가 안되었습니다.,회장님이 여러 분이셔서 각 팀의 라인이 많았습니다. 팀 구성원이 전문적인 느낌이 아닙니다. 코웍할 수 없는 구조입니다.,"안정적인 회사 운영 부탁 드립니다.
회사가 너무 불안정했어요"
1.5,에스마크(주),2021. 05,2점,"""바뀐 시대에 새로운 아이템을 찾다가 못찾은 시대에 뒤떨어진회사""","이게 장점인지는모르겠지만 다양한 일을 할수있다.
직원들은 좋은사람들이많다","급여가 낮은편이다. 일이 해도해도 안끝나고 항상 잔업을한다
연차쓸틈이없다.
진급이 매우느리다",쓸대없는 시간을좀 줄이고 효율적으로 일할수있게 해줬으면 좋겠다
1.5,에스마크(주),2019. 10,2점,"""방직회사라는 이름으로 성장했지만 현재 모든 공장을 접은 상태여서 실질적 매출이 없는 회사입니다.""","업무가 많지 않아서 야근이없고 널널하게 일 할 수 있습니다.
그리고 서울 본사는 인원이 별로 없어 다들 친하게 지내는 편입니다. 어느팀이던 기본적인 회계업무를 알아야해서 배우기에는 좋습니다",회사에서 이제 투자를 하지않고 투자 회수하는 과정에 있습니다. 또 대표가 자주 바뀌며 힘이 없습니다. 투자자에게 휘둘립니다. 또 업무 방식이 굉장이 올드해서 모든 전표와 모든 서류는 다 페이퍼로 관리해서 불편합니다.,경영진이 너무 자주 바뀌어서 사람이 갑자기 대표가 되기도하는데 업무 습득이 중요한거같습니다.
1.5,에스마크(주),2019. 09,1점,"""앞으로 발전가능성이전혀없는회사입니다.

오래 다닐수있는 회사가아닙니다.""","일이없으니 칼퇴할수있습니다.

그 밖에 장점을 잘모르겠습니다.","기업이 매출이없으니
월급이 제대로
나오지
않습니다

제발 직원들 월급은
제대로주세요",제발 신규사업 보다는 기존 사업에 신경쓰시길
1.5,에스마크(주),2019. 07,1점,"""경영난에 허덕입니다. 예전오너가있을때는 30여년된회사로 나름 충주에서는 알아주는 회사였지만 오너가바뀐이후로는 모든면에서 크게힘들어졌습니다""",칼퇴보장됩니다. 내 일만 잘하고 잘끝내면됩니다. 일이 점점줄어듭니다.,월급을걱정해야합니다. 대표가 수시로바뀌고. 새로운사람들로 물갈이됩니다.,기업을 살리기위한 노력이필요하다고 생각합니다 .진짜 이익을창출할수있는 신규사업을 알아보셨으면
1.5,에스마크(주),2019. 04,2점,"""자유는 보장 되었지만, 경영난으로 인한 서비스 축소로 많은 지원이 있지 않았습니다""","연차의 자유, 식비 지원, 회식없음, 워라벨 가능 서비스 빼고는 괜찮음","IT 기업에 대한 이해 부족, 한 가지 사업이 아닌 여러가지 사업에 집중하다보니 뚜렷한 기업 이미지가 없음",한 가지 사업에 집중하고 노력했으면 좋겠음
1.5,에스마크(주),2019. 03,2점,"""야근 없고 시키는 일만 하면되서 큰 힘든 점은 없음
수동적인 사람이 오시면 잘 적응 하실듯""","야근이 없고 개인 터치가 없어서
업무 보고 캍퇴하면 됨","가끔 밀리는 월급
꼰대 상사
비젼이 크게 보이지 않음
부서별로 상이함","회사 단합이 중요한 것 같음
월급이 밀리지 않게
안정적인 사업이 들어오길"
1.5,에스마크(주),2019. 01,1점,"""경영자가 직원들 배려가 전혀 없다. 모든게 엉망이다. 급여도 항상 밀린다. 그래서 직원들이 불안에 떨면서 일하게 된다.""",칼퇴했던 것과 점심 지원되는 것 외에는 별로 생각나는 것이 없다. 딱히 좋았던 것이 없다.,현금이 없어서 항상 월급도 밀리고 불안에 떨면서 일을 하게 되었다. 그다지 추천하고 싶지 않다 제발 정신 좀 차렷으면 좋겠다.,제발 이익이 되는 사업을 해주세요. 신규사업을 할떄는 이익이 될것인가를 고려하여 해주세요. 이상한 곳에 투자하여 계속 망하지 말고 직원들을 위한 회사가 되었으면 좋겠습니다.
날 괴롭힌 삭제된 댓글,에스마크(주),경기,,,,,
날 괴롭힌 삭제된 댓글,에스마크(주),경기,,,,,
