총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.0,(주)디에이테크놀로지,2021. 05,2점,"""경영진의 안일함으로 기업이 산으로 가는 회사""","시설 편의성 , 헬스장 탁구장 안마기 설치
식상편리함 , 아참밥을 먹을수 있는 회사.","정책실폐로 안한 기업하락
절반을 구조조정
지지부진하게 일처리 하고 업무효율 없는 사람 많음
농장 소똥냄새 심함.",경영진이 똑바로 못하니 회사가 반토막이 나고 꼬락서니가 이따구아닌가?
2.0,(주)디에이테크놀로지,2021. 05,3점,"""힘들지만 여러일을 해볼수 있는 장점이 있습니다.
배우면서 일할 분들에게 추천.""","사내에 직원 식당이있어 점심 저녁 식비가 들지 않음.
연차를 자유롭게 쓸수있어요.","자차가 없으면 출근이 힘듭니다.
특정 사람에게 일이 몰리는 경향이 있어요.",새로운 사업에 적극 투자하여 다양한 일거리를 만들면 좋겠습니다.
2.0,(주)디에이테크놀로지,2021. 05,2점,"""급여나 업무량이나 부서 따라서 갈림. 일과때도 놀거나 야간까지 잔업하거나.
딱히 직원들 능력을 적절히 평가하지는 못하는 편이라 역량에 맞는 대우는 기대하기 어려움.
대표부터 시작해서 항상 직원들이 물갈이되는데 그만큼 오래 다닐 만 하지 않음""",사내에 식당이 있고 어느정도의 유류비는 지원됨 30자 이내로 맞추기도 힘드네요,"비효율적인 근무 방식, 발전 가능성도 높다 보기 힘들고 지체되어 있음
연봉인상이나 인센티브도 당연히 지켜지지 않고 기대하기도 어려움
그냥 오지 마세요",경영진부터 차츰 안정화되어야 회사의 불안정한 분위기가 잡힘
2.0,(주)디에이테크놀로지,2021. 03,1점,"""일과 결혼하고싶은 사람은 입사하면 좋을듯하다 워라벨없음""",엘지에너지솔루션 협력업체로 수주가 꾸준히 있는편인것 같다,주말출근이 당연시 되는 듯한 분위기로 워라벨은 꿈꿀수가 없다 야근필수,직원들만 쥐어짜지말고 같이 고민해가면서 좋은방향으로 발전되길
2.0,(주)디에이테크놀로지,2021. 03,2점,"""다시는 겪고싶지않은 분위기와 체계 하지만 무언가 자유로움은있다""",장점을 쓰고자하니 딱하나 기억난다 젊은층들은 착하다? 그냥 별터치가없다 그만큼 신경안쓴다ㅋㅋ,근무체계 연봉 부서간의 업무차이 식사시간에 어느부서는 먼저가서 줄서있고 누군 한참 기다리고 ㅎㅎ 그냥 마음에 안든다 나몰라라인회사 알아서 밥그릇챙겨야함,교육이 필요한직원들은 교육 좀 받게하고 회사에 잉여 인력좀 없애서 일좀하게합시다.
2.0,(주)디에이테크놀로지,2021. 03,1점,"""일 열심히 하는거 보다 윗사람 딸랑이가 되야 다닐만한 회사""","주유비, 출장비 그리고 월급 잘나오는 거 밖에는 없는 것 같다.","내가 일했던 팀에 대해 말해 본다.
차부장은 일 떠넘긴다. 밑에 사람들만 죽어난다.
야근 강요 휴일 근무 강요. 자기 마음에 안들면
인신공격을 한다. 정말 이게 회사인지 의문이 든다.",경영진은 무엇을 하는지도 모르겠고 이 회사의 미래는 없다고 본다.
2.0,(주)디에이테크놀로지,2021. 03,1점,"""월급밀리지않으므로 그냥 저냥 다닐 수 있다 미래비전같은건 없다""","점심식사가 맛있는 편이다
새건물로 깨끗하다
주차장이 넉넉하다","업무체계가 없고
일하는 사람만 일한다
기술부족 재무상태 불량 직원들 사기저하 등 총체적난국 팀간 소통 안되서 처음들어가면 좀 분위기 안좋다 느낄수도 있으나 적응은 되긴한다","일하는 사람만 일하고 노는 사람은 놀지않도록 일배분을 잘해주시길,, .
노는 사람은 차라리 자르는게 나을걱같음"
2.0,(주)디에이테크놀로지,2021. 03,1점,"""힘들게 일하면 더 힘들게 해주는 곳
할 수 없는 일을 가능케하라는 지도""",장점은 내가 원하면 다양한 업무를 볼 수 경험할 수 있다,"업무를 생각 없이 막 준다
일이 없이 노는 사람도 많다","희망을 심어주고 놀고있는 애들은 좀 빼주세요.
놀고있다고 자랑하는게 부러워요"
2.0,(주)디에이테크놀로지,2021. 03,2점,"""신규 입사자에 대하여 배척이 심하고 무시하는 경향이 강하여 적응하기 힘들다""",일하는 사람과 아닌 사람이 나눠져 잘 피해 다니면 편하게 다닐수 있다,"다년간 수익 창출이 없어 인센티브가 없다
대기업에 너무 휘둘려서 이익이 안남",직원들이 편하게 일할수 있도록 사무 용품 같은건 좀 사줍시다
2.0,(주)디에이테크놀로지,2021. 03,1점,"""경기도 한적한 곳에 위치하여 접근이 어렵지만, 맑은 공기에서 편안하게 일할 수 있는 기업""","시골에 있어서 공기가 좋아, 산책등을 즐기기 좋다.
구내식당이 있어서 점심 저녁을 먹을 수 있다.","시골에 있어서 자차가 없는 이상, 출퇴근이 어렵다.
설계팀이 자신이 하고있는 프로젝트의진행상황에 대해 모른다. 분명 프로젝트는 진행되고 있지만, 관리하는 사람이 없고 관심도 없는듯.프로젝트 관리팀이 있지만 막상 그 팀에서도 관리는 안하는듯. 관리가 안되니, 원가는 계속 투입되고 그로인한 적자가 많음. 연구소에서 하는 일이 뭔지 모르겠음. 연구를 하고있는지..? 획기적인 기술 개벌이 있기 전에는 이전에 누렸던 영광을 되찾기는 힘들듯. 그리고 정말 이전과는 상황이 많이 달라졌는데, 고인물들이 예전과 같은 방식으로 일을 하려다 보니,, 뒤쳐지는 것도 있는듯. 부서들이 같이 힘을 합쳐도 모자랄 판에 남탓만 하고 있으니.. 총체적 난국인 회사","필요없는 인원을 정리하는 것도 중요합니다. 회사에 독인 사람이 누구인지, 판단이 필요할 것 같습니다."
2.0,(주)디에이테크놀로지,2021. 03,1점,"""재무상태 불량, 과거에 머물러있는 기술력, 핵심인력 이탈""","경기도에 위치한 2차전지 설비를 제작하는 기업, 최근 유망한 2차전지 직군 업체, 퇴직자 재취업 용이, 주차공간","최근 유망한 2차전지 직군 업체이지만 현 상황, 여러가지로 미래가 좋지않음",경영진이 바뀌어야하지않을까? 바뀌어도 답은 없을 듯.....
2.0,(주)디에이테크놀로지,2021. 02,2점,"""2차전지 업종인거 외.. 장점 없음
설계/제어/회계 부서 외 다른 부서는 찬밥""","나름 안정적인 직장
업종이 전도 유망함
무능하더라도 쉽게 짤리진 않음","업무 체계 없음
업무분장 안됨
임원의 한마디에 모든것이 움직임","경영진 마음대로 회사의 방향성을 결정하지 말고
체계적인 업무를 진행하면 좋겠음"
2.0,(주)디에이테크놀로지,2021. 01,2점,"""직원수도 많고 사무적이고 수직적인 분위기가 강합니다
건물은 깨끗하나.. 퇴근시간이 불규칙적입니다""","건물이 깨끗합니다 회의실 분위기가 깔끔합니다
같이 일하는 사람들은 좋았던것 같습니다","교통이 불편하여 자차가 아닌이상 다니기 힘듭니다
주변에 논두렁이 많습니다 대중교통으로 온다면 들어오는 위치를 찾기힘들 수 있습니다","좀 더 직원들과 소통했으면 좋겠습니다 너무 수직적인 분위기는
직원의 역량을 저하시킵니다
직원복지에 신경써주세요"
2.0,(주)디에이테크놀로지,2021. 01,1점,"""회사를 위해 업무를 진행하는 사람이 아닌
회사 경영진에 잘보이는 사람들이 진급하는 회사""",딱히 없음. 주유비? 출장비 쌘거? 경영진이 실무업무를 모르는점?,"경영진 눈치보며 딸랑이 짓거리하면 좋은 평가
옳은 소리하면 저평가","사람 보는 눈이 없다고 생각하지만 이렇게 못 볼줄 몰랐음
나름 2차전지 설비회사 중에 규모가 있는 회사이나
단순 연매출만 신경쓰고 사람 관리안하면 썩은 물만 고여서
회사 말아먹기 딱 좋을 것임"
2.0,(주)디에이테크놀로지,2020. 12,2점,"""엘지와 꾸준히 일을 진행함 인맥을 만들수 있음""",야근이 많은 직종이라 저녁을 먹으면서 야식메뉴를 고민함,당연하게 야근을 해야한다고 생각함 시간외 근무수당을 받을수 있는시간 되기 30분전 퇴근을 강요함,임원들끼리의 경쟁의식이 강하여 밑에 직원들에게도 강요함
