총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.7,(주)엘오티베큠,2021. 02,3점,"""중량물이라는 단점을 제외하면 전체적으로 나쁜건 없다고 생각합니다""","연차사용은 별로 눈치안보고 사용
배울점 많은 사람이 많아 배우기 좋고 좋은사람이 많았음",좋은 사람 있는 만큼 나쁜사람도 있어 스트레스 많이 받음,잔업을 할 수 밖에 없는 상황이 있는데 잔업을 하지 말라고 압박을 주시는건 문제가 있다 생각합니다.
2.7,(주)엘오티베큠,2021. 02,2점,"""일한만큰 돈 받는 기업, 쓸데없이 업무 회의가 많은 기업입니다""","세마역에서 회사 이동하는 셔틀버스있음
점심 구내식당 이용
기본급 괜찮음","한사람이 두사람 분량의 업무를 처리함
쓸데없이 회의를 많이하고 시간도 엄청 길게함 그 시간에 일했으면 집 더 빨리가지....거의 주 6일 처럼 일하고 오티비로 돈 벌었음
다니는 동안 많은 문제들이 개선되길 바랬으나 제자리 걸음 중견기업으로 올라갔으나 아직 중소기업문화임... 발전 좀 했으면",참 아쉬움이 많은 회사 입니다. 돈때문에 아웃소싱으로 용역 쓰지말고 최소한 계약직으로라도 시작하게 해주세요.
2.7,(주)엘오티베큠,2021. 02,4점,"""개발자가 많이 고생하고 생산팀쪽 직무 만족도가 매우 낮음""",배움의 기회가 많고 여러 사람들과 소통이 원활하게 이뤄짐,연구에 있어 필요한 건 개발프로세스나 설계 프로세스가 갖춰져야하는데 아직 갖춰지는 단계라 개발자마다 프로세스가 너무 다름,현재말고 미래를 내다보는 시각과 신입사원 선발이 아닌 임원들의 개발능력 향상을 위한 교육을 해주시길
2.7,(주)엘오티베큠,2021. 02,3점,"""노가다 회사입니다 생산직은 무겁고 무겁고 무겁고 사람들도 얼마나 짬이많은지 꼰대도많아요""",복지는 괜찬은편인거 같아요 그거말고는 없어요 진짜 전혀,밥 정말맛없어요 식당아줌마가 사장와이프 짠짠짠입니다 노답,군대 문화 없애고 밥좀 제발 맛잇게 해주세요 힘들지만 해줘요
2.7,(주)엘오티베큠,2021. 02,4점,"""수도권에 있는 몇 안되는 괜찮은 중견기업""",일을 혼자 할수 있어 작업에만 집중할수 있어 편하며 복지포인트 및 명절 상여 휴가비가 있고 연말 성과급 또한 나옵니다,일이 많아서 힘듭니다 잔업이 많고 주말근무 또한 있습니다,회사 매출도 중요하지만 생산직 사원들에게 휴가를 사유없이 보내준다던가 쉴수 있는 시간이 많았으면 좋겠습니다 평일은 개인적인 여가활동을 하기가 힘듭니다 삶에 여유가 필요합니다
2.7,(주)엘오티베큠,2021. 02,2점,"""과연 연구개발이 맞는지 의문이 간다..? 물경력될 수도 있으니 조심할 것""","1. 위치적으로 역 주변이라 나쁘지 않은듯
2. 나름 높은 기본급
3. 생각없이 다니면 편함
4. 사내 카페 있음","1. 반도체 업계이지만 성과금은 기대하지 않는게 좋습니다.
2. 일하는 사람만 하고 그 외는 뭐하는지 모르겠음
3. 밥이 그냥그렇다...
4. 이끌어줄 수 있는 리더쉽 있는 리더의 부재",역 삼각형에서 모래시계가 되었네요....이제 모르겠습니다..
2.7,(주)엘오티베큠,2021. 02,3점,"""회사는 성장성있고 괜찮음 하지만 급여가 조금 짜다""",일을 배우기엔 괜찮다고 할수있겠네요 회사 성장성도 괜찮고요,월급이..조오금 짜다고 할수있겠네요 그것 말고 나머지는 잘모르겠어요,월급을 조오금 올려주고 하면 정말 괜찮을 듯한 회사임
2.7,(주)엘오티베큠,2021. 01,1점,"""배울점이 전혀 없음
아래 직원한테 일과 책임을 전가 시킴
업무 분위기도 좋지 않음""","국내 유일 진공 펌프 라는 점은 메리트가 있으나
그 메리트를 누리지 못함","윗 사람들은 일찍 퇴근
아래 직원들은 야근
일을 함에 있어서 즐거움을 찾기 어렵다","인원 관리의 중요성을 알고 잘 관리하는 노력이 필요함
누가 일을 안하고 누가 일을 하는지 철저히 확인이 필요"
2.7,(주)엘오티베큠,2021. 01,3점,"""하는만큼 벌어가는 회사, 사회 초년생에게는 나쁘지 않음""","OT, 기타 수당등 돈은 잘나온다. 사회초년생으로 받기에는 금액이 나쁘지 않음",주먹구구식 업무처리가 많고 불필요한 업무가 많다. 그리고 분위기가 꼰대다.,"회사에서는 서로 존중 나는 소중 이런문구를 자주 붙여 놓으시는데 실상은 군대입니다. 욕설, 비하 너무 심합니다."
2.7,(주)엘오티베큠,2021. 01,3점,"""기본적으로 복지는 좋음 사내문화는 다른곳이랑 비슷한거같음 생산직특성상 일이 고된것은 있음""",복지수준 하나는 괜찮은것 같음 기본적인 복지는 나쁘지않은편임 회사 자체의 규모가 커서 월급이 떼이거나 이렇다할 문제가 생기는 경우는 잘 없음,지금까지는 그렇다할 단점은 없음 대신 생산직에 2교대근무는 너무빡셈 주 52시간으로 변경된점은 그렇지만 위에서 바라는게 너무많아서 힘듬,늘그렇듯 경영진은 사내에 문화에 잘모르는것 같음 앉아서 펜대굴리는게 많은식임 딱히 바라는건 없음
2.7,(주)엘오티베큠,2020. 12,2점,"""자차가 있어야 눈치가 안보임 이동에 불편함이 있음""","날씨와관계없이 일할 수 있음, 매번 같은일의 반복, 생산직 혹은 단순공사장에서 일했던 분들한테 잘 맞을수 있을거같음",2주에 한번 주말출근이 강제입니다 연휴에도 마찬가지입니다,업무시간외 회식 등 불필요한 기타 시간이 줄어들어야 할거같습니다
2.7,(주)엘오티베큠,2020. 12,3점,"""중소로 시작하여 중견까지, 점점 성장해 나아가고있는 회사.""",국내 dry 시장에서 나름 크게 자리를잡고있고 삼성 하닉에 유일하게 진입하는 베큠제조사,회사의 규모(덩치)는 점점커지지만 고위직들이 고여있어 쉽게고쳐지지않는 고착화된 문화.,"S출신에 대한 환상적인대우. 그사람이보여주는 아웃풋, 가치보다 출신에 연연해서는 더 나아지기 힘들어보임"
2.7,(주)엘오티베큠,2020. 12,3점,"""사장 위주로 돌아감. 임직원이 사장 눈치만 봄. 삼성에서 짤린 사람들을 낙하산으로 주요 보직에 꼽음.""",급여수준 및 근무환경은 괜찮음. 기술력은 쏘쏘함. 그나마 회장 마인드가 괜찮음,사장 눈치만 보면서 일함. 대기업출신 낙하산인사. 인사팀이 이상함,대기업 따라하긴 시스템 인력이부족함. 임원수만 늘리지말고 직원들좀 챙기세요
2.7,(주)엘오티베큠,2020. 12,3점,"""사람을 중요시하지 않는 회사, 사람 나가면 신입뽑는다는 마인드""",국내 유일진공펌프 업체로 20년 신사옥도 잘 지어서 회사복지는 괜찮음,과한 업무량에 비해 인원수가 부족한편이며 야근을 주로 많이함,월급인상이 시급하며 업계에서 볼때 월급이 짠편이고 이사급이 너무 많음
2.7,(주)엘오티베큠,2020. 12,3점,"""일 잘하는 사람들은 다 나갑니다.왜 나가는지에 대해서 윗사람들만 모르는 듯.""","회사 복지는 대기업급임.사내카페 육아휴직 휴가비 성과금 전부 만족스러움.
일하면서 복지 나쁘다는 생각은 해본 적이 없음.","복지만 좋음.복.지.만.
지나간 과거가 다가오는 미래를 막으려고 함.
똑똑한 사람들은 입사했다가 대부분 못버티고 이직함.","바라는 점...은 없습니다.
바라는 점 그렇게 조사하면 뭐하나요.
어차피 이루어지지도 않을텐데."
2.7,(주)엘오티베큠,2020. 11,3점,"""엘오티베큠 회사 직원들은 한국에서 넘버원이라고 생각하는 회사.""","신입사원 입사시 교육진행하여 진공펌프에 대하여 이해하도록 노력.
설날, 여름휴가, 추석, 연말 보너스 지급
휴가사용은 자유로움",일하는 사람만 일하고 일 안하는 사람은 일을 하지 않음.,현장에서 인원이 필요하여 인원증원을 요청하였으나 경영진에서는 그렇게까지 인원이 필요없다면서 있는사람들만 고통받음.
2.7,(주)엘오티베큠,2020. 11,1점,"""발전가능성 없음
차장,과장들이 바뀌지 않는한
그리고, 경영진은 정말이지 경영진 회사 경영에만 생각하고 직원들에 대해서는 이제 생각하기 시작함""","월급이 밀리지않는다, 주5일제 주말출근 거의 없음, 식당이 있음","소통의 창구가 부족하고, 듣는척만 한다 과장들이 사장처럼 행동한다",기업생각을 하는 사람이면 직원들 생각좀 했으면 좋겠어요
2.7,(주)엘오티베큠,2020. 10,2점,"""무난하게 다닐 수 있는 회사..일을 하려고하면 정신,몸 모두 힘들어짐""",대표님 마인드가 좋아 수익의 일정부분을 인센티브로 직원들에게 제공,삼성출신 낙하산인사. 줄타기 신공.인력은 넘쳐나는데 왜 일할사람은 없는지... 일을 할 엔지니어가 없음.,제발 엘오티베큠 회사를 위해 일하세요..본인들 없는능력 어필하려하지말고..
